loss_domain,gain_domain,replaced_domain,delta_log_excess_loss_per_unit_share,interpretation
metric/the_pile_arxiv_val_loss,arxiv,freelaw,-28.284271247344858,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,enron_emails,2.4102386005121654,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,gutenberg_pg_19,0.43757423269983153,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,pile_cc,1.4130255719137659,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,ubuntu_irc,0.02930499743995174,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,europarl,0.8327843041054267,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,hackernews,0.18234660897864385,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,pubmed_abstracts,-0.004777725153584544,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,uspto_backgrounds,-0.07899888072645855,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,dm_mathematics,-20.868895261596855,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,github,-21.01739774596911,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,philpapers,-18.34556064064784,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,stackexchange,-20.719238939374183,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,enron_emails,-18.248155824726442,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,gutenberg_pg_19,-20.220820192538778,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,pile_cc,-19.245368853324845,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,ubuntu_irc,-20.629089427798657,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,europarl,-19.82561012113318,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,hackernews,-20.476047816259964,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,pubmed_abstracts,-20.663172150392192,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,uspto_backgrounds,-20.737393305965067,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,dm_mathematics,github,-0.14850248437225533,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,dm_mathematics,philpapers,2.5233346209490146,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,dm_mathematics,stackexchange,0.14965632222267233,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,dm_mathematics,enron_emails,2.6207394368704104,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,dm_mathematics,gutenberg_pg_19,0.6480750690580765,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,dm_mathematics,pile_cc,1.623526408272011,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,dm_mathematics,ubuntu_irc,0.23980583379819675,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,dm_mathematics,europarl,1.0432851404636718,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,dm_mathematics,hackernews,0.39284744533688887,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,dm_mathematics,pubmed_abstracts,0.20572311120466047,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,dm_mathematics,uspto_backgrounds,0.13150195563178646,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,github,philpapers,2.67183710532127,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,github,stackexchange,0.29815880659492766,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,github,enron_emails,2.7692419212426658,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,github,gutenberg_pg_19,0.7965775534303319,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,github,pile_cc,1.7720288926442662,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,github,ubuntu_irc,0.3883083181704521,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,github,europarl,1.1917876248359272,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,github,hackernews,0.5413499297091442,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,github,pubmed_abstracts,0.3542255955769158,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,github,uspto_backgrounds,0.2800044400040418,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,philpapers,stackexchange,-2.3736782987263423,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,philpapers,enron_emails,0.09740481592139583,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,philpapers,gutenberg_pg_19,-1.875259551890938,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,philpapers,pile_cc,-0.8998082126770037,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,philpapers,ubuntu_irc,-2.283528787150818,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,philpapers,europarl,-1.4800494804853428,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,philpapers,hackernews,-2.1304871756121257,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,philpapers,pubmed_abstracts,-2.317611509744354,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,philpapers,uspto_backgrounds,-2.391832665317228,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,stackexchange,enron_emails,2.471083114647738,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,stackexchange,gutenberg_pg_19,0.4984187468354042,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,stackexchange,pile_cc,1.4738700860493386,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,stackexchange,ubuntu_irc,0.09014951157552442,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,stackexchange,europarl,0.8936288182409994,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,stackexchange,hackernews,0.24319112311421653,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,stackexchange,pubmed_abstracts,0.056066788981988136,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,stackexchange,uspto_backgrounds,-0.018154366590885873,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,enron_emails,gutenberg_pg_19,-1.972664367812334,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,enron_emails,pile_cc,-0.9972130285983996,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,enron_emails,ubuntu_irc,-2.3809336030722137,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,enron_emails,europarl,-1.5774542964067386,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,enron_emails,hackernews,-2.2278919915335216,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,enron_emails,pubmed_abstracts,-2.41501632566575,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,enron_emails,uspto_backgrounds,-2.4892374812386238,increase gain_domain share by replacing replaced_domain share; conditional association
