model,date_utc,year,task,score,metric,params_b_c1,c1_model_match
meta-llama/Llama-3.2-1B,2024-09-23 09:29:07.788914919+00:00,2024,BBH,30.897413643464677,"acc_norm,none",1.24,True
meta-llama/Llama-3.2-1B,2024-09-23 09:29:07.788914919+00:00,2024,MMLU-Pro,12.034574468085106,"acc,none",1.24,True
meta-llama/Llama-3.2-3B-Instruct,2024-09-23 09:29:15.849736929+00:00,2024,MuSR,35.714285714285715,"acc_norm,none",3.213,True
meta-llama/Llama-3.2-3B-Instruct,2024-09-23 09:29:15.849736929+00:00,2024,IFEval,69.87060998151571,"prompt_level_strict_acc,none",3.213,True
meta-llama/Llama-3.2-3B-Instruct,2024-09-23 09:29:15.849736929+00:00,2024,MATH-Hard,13.51963746223565,"exact_match,none",3.213,True
meta-llama/Llama-3.2-3B-Instruct,2024-09-23 09:29:15.849736929+00:00,2024,GPQA,26.34228187919463,"acc_norm,none",3.213,True
meta-llama/Llama-3.2-3B-Instruct,2024-09-23 09:29:15.849736929+00:00,2024,BBH,45.460857490019094,"acc_norm,none",3.213,True
meta-llama/Llama-3.2-3B-Instruct,2024-09-23 09:29:15.849736929+00:00,2024,MMLU-Pro,31.549202127659576,"acc,none",3.213,True
meta-llama/Meta-Llama-3-70B,2024-06-16 18:34:39.277244329+00:00,2024,ARC-Challenge,69.11262798634812,"acc_norm,none",70.554,True
meta-llama/Meta-Llama-3-70B,2024-06-16 18:34:39.277244329+00:00,2024,MuSR,45.10582010582011,"acc_norm,none",70.554,True
meta-llama/Meta-Llama-3-70B,2024-06-16 18:34:39.277244329+00:00,2024,IFEval,10.720887245841034,"prompt_level_strict_acc,none",70.554,True
meta-llama/Meta-Llama-3-70B,2024-06-16 18:34:39.277244329+00:00,2024,MATH-Hard,16.540785498489427,"exact_match,none",70.554,True
meta-llama/Meta-Llama-3-70B,2024-06-16 18:34:39.277244329+00:00,2024,GPQA,39.76510067114094,"acc_norm,none",70.554,True
meta-llama/Meta-Llama-3-70B,2024-06-16 18:34:39.277244329+00:00,2024,BBH,64.6589133830932,"acc_norm,none",70.554,True
meta-llama/Meta-Llama-3-70B,2024-06-16 18:34:39.277244329+00:00,2024,MMLU-Pro,47.09109042553192,"acc,none",70.554,True
meta-llama/Meta-Llama-3-70B-Instruct,2024-06-18 20:18:47.613540649+00:00,2024,ARC-Challenge,70.73378839590444,"acc_norm,none",70.554,True
meta-llama/Meta-Llama-3-70B-Instruct,2024-06-18 20:18:47.613540649+00:00,2024,MuSR,41.4021164021164,"acc_norm,none",70.554,True
meta-llama/Meta-Llama-3-70B-Instruct,2024-06-18 20:18:47.613540649+00:00,2024,IFEval,77.44916820702403,"prompt_level_strict_acc,none",70.554,True
meta-llama/Meta-Llama-3-70B-Instruct,2024-06-18 20:18:47.613540649+00:00,2024,MATH-Hard,23.338368580060422,"exact_match,none",70.554,True
meta-llama/Meta-Llama-3-70B-Instruct,2024-06-18 20:18:47.613540649+00:00,2024,GPQA,28.691275167785236,"acc_norm,none",70.554,True
meta-llama/Meta-Llama-3-70B-Instruct,2024-06-18 20:18:47.613540649+00:00,2024,BBH,65.24908869987848,"acc_norm,none",70.554,True
meta-llama/Meta-Llama-3-70B-Instruct,2024-06-18 20:18:47.613540649+00:00,2024,MMLU-Pro,52.06948138297872,"acc,none",70.554,True
meta-llama/Meta-Llama-3-8B-Instruct,2024-06-17 10:53:47.502435922+00:00,2024,ARC-Challenge,62.03071672354948,"acc_norm,none",8.03,True
meta-llama/Meta-Llama-3-8B-Instruct,2024-06-17 10:53:47.502435922+00:00,2024,MuSR,35.58201058201058,"acc_norm,none",8.03,True
meta-llama/Meta-Llama-3-8B-Instruct,2024-06-17 10:53:47.502435922+00:00,2024,IFEval,69.87060998151571,"prompt_level_strict_acc,none",8.03,True
meta-llama/Meta-Llama-3-8B-Instruct,2024-06-17 10:53:47.502435922+00:00,2024,MATH-Hard,8.685800604229607,"exact_match,none",8.03,True
meta-llama/Meta-Llama-3-8B-Instruct,2024-06-17 10:53:47.502435922+00:00,2024,GPQA,25.922818791946305,"acc_norm,none",8.03,True
meta-llama/Meta-Llama-3-8B-Instruct,2024-06-17 10:53:47.502435922+00:00,2024,BBH,49.71359139038361,"acc_norm,none",8.03,True
meta-llama/Meta-Llama-3-8B-Instruct,2024-06-17 10:53:47.502435922+00:00,2024,MMLU-Pro,36.643949468085104,"acc,none",8.03,True
microsoft/phi-1,2024-06-21 12:51:49.107093573+00:00,2024,ARC-Challenge,22.866894197952217,"acc_norm,none",1.418,True
microsoft/phi-1,2024-06-21 12:51:49.107093573+00:00,2024,MuSR,35.18518518518518,"acc_norm,none",1.418,True
microsoft/phi-1,2024-06-21 12:51:49.107093573+00:00,2024,IFEval,15.341959334565619,"prompt_level_strict_acc,none",1.418,True
microsoft/phi-1,2024-06-21 12:51:49.107093573+00:00,2024,MATH-Hard,0.6797583081570997,"exact_match,none",1.418,True
microsoft/phi-1,2024-06-21 12:51:49.107093573+00:00,2024,GPQA,26.51006711409396,"acc_norm,none",1.418,True
microsoft/phi-1,2024-06-21 12:51:49.107093573+00:00,2024,BBH,31.123068911647284,"acc_norm,none",1.418,True
microsoft/phi-1,2024-06-21 12:51:49.107093573+00:00,2024,MMLU-Pro,11.619015957446809,"acc,none",1.418,True
microsoft/phi-1_5,2024-06-17 10:32:46.257166624+00:00,2024,ARC-Challenge,51.791808873720136,"acc_norm,none",1.418,True
microsoft/phi-1_5,2024-06-17 10:32:46.257166624+00:00,2024,MuSR,33.99470899470899,"acc_norm,none",1.418,True
microsoft/phi-1_5,2024-06-17 10:32:46.257166624+00:00,2024,IFEval,13.67837338262477,"prompt_level_strict_acc,none",1.418,True
microsoft/phi-1_5,2024-06-17 10:32:46.257166624+00:00,2024,MATH-Hard,1.1329305135951662,"exact_match,none",1.418,True
microsoft/phi-1_5,2024-06-17 10:32:46.257166624+00:00,2024,GPQA,26.76174496644295,"acc_norm,none",1.418,True
microsoft/phi-1_5,2024-06-17 10:32:46.257166624+00:00,2024,BBH,33.31018920326333,"acc_norm,none",1.418,True
microsoft/phi-1_5,2024-06-17 10:32:46.257166624+00:00,2024,MMLU-Pro,16.913231382978726,"acc,none",1.418,True
microsoft/Phi-3-medium-128k-instruct,2024-09-02 06:15:06.668059587+00:00,2024,MuSR,41.13756613756614,"acc_norm,none",13.96,True
microsoft/Phi-3-medium-128k-instruct,2024-09-02 06:15:06.668059587+00:00,2024,IFEval,55.45286506469501,"prompt_level_strict_acc,none",13.96,True
microsoft/Phi-3-medium-128k-instruct,2024-09-02 06:15:06.668059587+00:00,2024,MATH-Hard,16.1631419939577,"exact_match,none",13.96,True
microsoft/Phi-3-medium-128k-instruct,2024-09-02 06:15:06.668059587+00:00,2024,GPQA,33.64093959731543,"acc_norm,none",13.96,True
microsoft/Phi-3-medium-128k-instruct,2024-09-02 06:15:06.668059587+00:00,2024,BBH,63.61742752994272,"acc_norm,none",13.96,True
microsoft/Phi-3-medium-128k-instruct,2024-09-02 06:15:06.668059587+00:00,2024,MMLU-Pro,47.116023936170215,"acc,none",13.96,True
microsoft/Phi-3-medium-4k-instruct,2024-06-17 09:41:12.943847179+00:00,2024,ARC-Challenge,69.88054607508532,"acc_norm,none",13.96,True
microsoft/Phi-3-medium-4k-instruct,2024-06-17 09:41:12.943847179+00:00,2024,MuSR,42.46031746031746,"acc_norm,none",13.96,True
microsoft/Phi-3-medium-4k-instruct,2024-06-17 09:41:12.943847179+00:00,2024,IFEval,59.14972273567468,"prompt_level_strict_acc,none",13.96,True
microsoft/Phi-3-medium-4k-instruct,2024-06-17 09:41:12.943847179+00:00,2024,MATH-Hard,16.993957703927492,"exact_match,none",13.96,True
microsoft/Phi-3-medium-4k-instruct,2024-06-17 09:41:12.943847179+00:00,2024,GPQA,33.64093959731543,"acc_norm,none",13.96,True
microsoft/Phi-3-medium-4k-instruct,2024-06-17 09:41:12.943847179+00:00,2024,BBH,63.8083666030203,"acc_norm,none",13.96,True
microsoft/Phi-3-medium-4k-instruct,2024-06-17 09:41:12.943847179+00:00,2024,MMLU-Pro,46.75864361702128,"acc,none",13.96,True
microsoft/Phi-3-mini-128k-instruct,2024-06-24 15:08:44.948694468+00:00,2024,ARC-Challenge,61.262798634812285,"acc_norm,none",3.821,True
microsoft/Phi-3-mini-128k-instruct,2024-06-24 15:08:44.948694468+00:00,2024,MuSR,39.285714285714285,"acc_norm,none",3.821,True
microsoft/Phi-3-mini-128k-instruct,2024-06-24 15:08:44.948694468+00:00,2024,IFEval,54.89833641404805,"prompt_level_strict_acc,none",3.821,True
microsoft/Phi-3-mini-128k-instruct,2024-06-24 15:08:44.948694468+00:00,2024,MATH-Hard,8.91238670694864,"exact_match,none",3.821,True
microsoft/Phi-3-mini-128k-instruct,2024-06-24 15:08:44.948694468+00:00,2024,GPQA,31.79530201342282,"acc_norm,none",3.821,True
microsoft/Phi-3-mini-128k-instruct,2024-06-24 15:08:44.948694468+00:00,2024,BBH,55.59798646068391,"acc_norm,none",3.821,True
microsoft/Phi-3-mini-128k-instruct,2024-06-24 15:08:44.948694468+00:00,2024,MMLU-Pro,37.34208776595745,"acc,none",3.821,True
microsoft/phi-4,2025-01-08 16:06:56.712146521+00:00,2025,MuSR,50.264550264550266,"acc_norm,none",14.66,True
microsoft/phi-4,2025-01-08 16:06:56.712146521+00:00,2025,IFEval,3.8817005545286505,"prompt_level_strict_acc,none",14.66,True
microsoft/phi-4,2025-01-08 16:06:56.712146521+00:00,2025,MATH-Hard,27.870090634441087,"exact_match,none",14.66,True
microsoft/phi-4,2025-01-08 16:06:56.712146521+00:00,2025,GPQA,40.100671140939596,"acc_norm,none",14.66,True
microsoft/phi-4,2025-01-08 16:06:56.712146521+00:00,2025,BBH,66.86339177226176,"acc_norm,none",14.66,True
microsoft/phi-4,2025-01-08 16:06:56.712146521+00:00,2025,MMLU-Pro,52.95046542553191,"acc,none",14.66,True
microsoft/Phi-4-mini-instruct,2025-02-28 12:08:23.100479841+00:00,2025,MuSR,38.62433862433862,"acc_norm,none",3.836,True
microsoft/Phi-4-mini-instruct,2025-02-28 12:08:23.100479841+00:00,2025,IFEval,69.50092421441775,"prompt_level_strict_acc,none",3.836,True
microsoft/Phi-4-mini-instruct,2025-02-28 12:08:23.100479841+00:00,2025,MATH-Hard,16.993957703927492,"exact_match,none",3.836,True
microsoft/Phi-4-mini-instruct,2025-02-28 12:08:23.100479841+00:00,2025,GPQA,30.956375838926174,"acc_norm,none",3.836,True
microsoft/Phi-4-mini-instruct,2025-02-28 12:08:23.100479841+00:00,2025,BBH,56.674188508939416,"acc_norm,none",3.836,True
microsoft/Phi-4-mini-instruct,2025-02-28 12:08:23.100479841+00:00,2025,MMLU-Pro,39.32014627659575,"acc,none",3.836,True
migtissera/Tess-3-Mistral-Nemo-12B,2024-09-03 10:46:56.127167940+00:00,2024,MuSR,44.44444444444444,"acc_norm,none",12.248,True
migtissera/Tess-3-Mistral-Nemo-12B,2024-09-03 10:46:56.127167940+00:00,2024,IFEval,27.171903881700555,"prompt_level_strict_acc,none",12.248,True
migtissera/Tess-3-Mistral-Nemo-12B,2024-09-03 10:46:56.127167940+00:00,2024,MATH-Hard,4.682779456193353,"exact_match,none",12.248,True
migtissera/Tess-3-Mistral-Nemo-12B,2024-09-03 10:46:56.127167940+00:00,2024,GPQA,25.083892617449667,"acc_norm,none",12.248,True
migtissera/Tess-3-Mistral-Nemo-12B,2024-09-03 10:46:56.127167940+00:00,2024,BBH,48.8456865127582,"acc_norm,none",12.248,True
migtissera/Tess-3-Mistral-Nemo-12B,2024-09-03 10:46:56.127167940+00:00,2024,MMLU-Pro,25.648271276595747,"acc,none",12.248,True
Minami-su/Amara-o1-7B-Qwen,2025-01-08 09:12:48.278930187+00:00,2025,MuSR,39.94708994708995,"acc_norm,none",7.616,True
Minami-su/Amara-o1-7B-Qwen,2025-01-08 09:12:48.278930187+00:00,2025,IFEval,69.50092421441775,"prompt_level_strict_acc,none",7.616,True
Minami-su/Amara-o1-7B-Qwen,2025-01-08 09:12:48.278930187+00:00,2025,MATH-Hard,0.0,"exact_match,none",7.616,True
Minami-su/Amara-o1-7B-Qwen,2025-01-08 09:12:48.278930187+00:00,2025,GPQA,29.36241610738255,"acc_norm,none",7.616,True
Minami-su/Amara-o1-7B-Qwen,2025-01-08 09:12:48.278930187+00:00,2025,BBH,51.675056413817046,"acc_norm,none",7.616,True
Minami-su/Amara-o1-7B-Qwen,2025-01-08 09:12:48.278930187+00:00,2025,MMLU-Pro,40.83277925531915,"acc,none",7.616,True
Minami-su/Amara-o2-7B-Qwen,2025-01-09 05:43:10.416326284+00:00,2025,MuSR,37.698412698412696,"acc_norm,none",7.616,True
Minami-su/Amara-o2-7B-Qwen,2025-01-09 05:43:10.416326284+00:00,2025,IFEval,66.91312384473198,"prompt_level_strict_acc,none",7.616,True
Minami-su/Amara-o2-7B-Qwen,2025-01-09 05:43:10.416326284+00:00,2025,MATH-Hard,0.0,"exact_match,none",7.616,True
Minami-su/Amara-o2-7B-Qwen,2025-01-09 05:43:10.416326284+00:00,2025,GPQA,26.34228187919463,"acc_norm,none",7.616,True
Minami-su/Amara-o2-7B-Qwen,2025-01-09 05:43:10.416326284+00:00,2025,BBH,51.34525256031939,"acc_norm,none",7.616,True
Minami-su/Amara-o2-7B-Qwen,2025-01-09 05:43:10.416326284+00:00,2025,MMLU-Pro,41.647273936170215,"acc,none",7.616,True
Minami-su/test-7B-00,2024-12-24 02:06:57.180638313+00:00,2024,MuSR,41.13756613756614,"acc_norm,none",7.616,True
Minami-su/test-7B-00,2024-12-24 02:06:57.180638313+00:00,2024,IFEval,62.10720887245841,"prompt_level_strict_acc,none",7.616,True
Minami-su/test-7B-00,2024-12-24 02:06:57.180638313+00:00,2024,MATH-Hard,0.0755287009063444,"exact_match,none",7.616,True
Minami-su/test-7B-00,2024-12-24 02:06:57.180638313+00:00,2024,GPQA,30.285234899328863,"acc_norm,none",7.616,True
Minami-su/test-7B-00,2024-12-24 02:06:57.180638313+00:00,2024,BBH,44.26314875889602,"acc_norm,none",7.616,True
Minami-su/test-7B-00,2024-12-24 02:06:57.180638313+00:00,2024,MMLU-Pro,35.87932180851064,"acc,none",7.616,True
Minami-su/test-7B-01,2024-12-24 07:54:45.141041756+00:00,2024,MuSR,41.4021164021164,"acc_norm,none",7.616,True
Minami-su/test-7B-01,2024-12-24 07:54:45.141041756+00:00,2024,IFEval,62.661737523105366,"prompt_level_strict_acc,none",7.616,True
Minami-su/test-7B-01,2024-12-24 07:54:45.141041756+00:00,2024,MATH-Hard,0.0755287009063444,"exact_match,none",7.616,True
Minami-su/test-7B-01,2024-12-24 07:54:45.141041756+00:00,2024,GPQA,30.70469798657718,"acc_norm,none",7.616,True
Minami-su/test-7B-01,2024-12-24 07:54:45.141041756+00:00,2024,BBH,43.7944801249783,"acc_norm,none",7.616,True
Minami-su/test-7B-01,2024-12-24 07:54:45.141041756+00:00,2024,MMLU-Pro,35.35571808510639,"acc,none",7.616,True
Minami-su/test-v2-7B-00,2024-12-25 19:39:20.292571306+00:00,2024,MuSR,41.4021164021164,"acc_norm,none",7.616,True
Minami-su/test-v2-7B-00,2024-12-25 19:39:20.292571306+00:00,2024,IFEval,61.92236598890942,"prompt_level_strict_acc,none",7.616,True
Minami-su/test-v2-7B-00,2024-12-25 19:39:20.292571306+00:00,2024,MATH-Hard,0.0,"exact_match,none",7.616,True
Minami-su/test-v2-7B-00,2024-12-25 19:39:20.292571306+00:00,2024,GPQA,29.194630872483224,"acc_norm,none",7.616,True
Minami-su/test-v2-7B-00,2024-12-25 19:39:20.292571306+00:00,2024,BBH,43.81183822253082,"acc_norm,none",7.616,True
Minami-su/test-v2-7B-00,2024-12-25 19:39:20.292571306+00:00,2024,MMLU-Pro,34.724069148936174,"acc,none",7.616,True
minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,2024-09-18 13:10:51.939424515+00:00,2024,MuSR,35.18518518518518,"acc_norm,none",1.837,True
minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,2024-09-18 13:10:51.939424515+00:00,2024,IFEval,21.626617375231053,"prompt_level_strict_acc,none",1.837,True
minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,2024-09-18 13:10:51.939424515+00:00,2024,MATH-Hard,0.22658610271903326,"exact_match,none",1.837,True
minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,2024-09-18 13:10:51.939424515+00:00,2024,GPQA,28.355704697986578,"acc_norm,none",1.837,True
minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,2024-09-18 13:10:51.939424515+00:00,2024,BBH,33.53584447144593,"acc_norm,none",1.837,True
minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,2024-09-18 13:10:51.939424515+00:00,2024,MMLU-Pro,17.918882978723406,"acc,none",1.837,True
mistral-community/Mixtral-8x22B-v0.1,2024-06-13 15:02:57.932324886+00:00,2024,ARC-Challenge,59.0,"acc_norm,none",0.0,True
mistral-community/Mixtral-8x22B-v0.1,2024-06-13 15:02:57.932324886+00:00,2024,MuSR,35.333333333333336,"acc_norm,none",0.0,True
mistral-community/Mixtral-8x22B-v0.1,2024-06-13 15:02:57.932324886+00:00,2024,IFEval,21.0,"prompt_level_strict_acc,none",0.0,True
mistral-community/Mixtral-8x22B-v0.1,2024-06-13 15:02:57.932324886+00:00,2024,MATH-Hard,14.285714285714285,"exact_match,none",0.0,True
mistral-community/Mixtral-8x22B-v0.1,2024-06-13 15:02:57.932324886+00:00,2024,GPQA,33.0,"acc_norm,none",0.0,True
mistral-community/Mixtral-8x22B-v0.1,2024-06-13 15:02:57.932324886+00:00,2024,BBH,38.0,"acc_norm,none",0.0,True
mistral-community/Mixtral-8x22B-v0.1,2024-06-13 15:02:57.932324886+00:00,2024,MMLU-Pro,36.0,"acc,none",0.0,True
mistralai/Codestral-22B-v0.1,2024-09-28 10:49:57.471162081+00:00,2024,MuSR,41.7989417989418,"acc_norm,none",22.247,True
mistralai/Codestral-22B-v0.1,2024-09-28 10:49:57.471162081+00:00,2024,IFEval,52.12569316081331,"prompt_level_strict_acc,none",22.247,True
mistralai/Codestral-22B-v0.1,2024-09-28 10:49:57.471162081+00:00,2024,MATH-Hard,8.761329305135952,"exact_match,none",22.247,True
mistralai/Codestral-22B-v0.1,2024-09-28 10:49:57.471162081+00:00,2024,GPQA,29.86577181208054,"acc_norm,none",22.247,True
mistralai/Codestral-22B-v0.1,2024-09-28 10:49:57.471162081+00:00,2024,BBH,50.876583926401665,"acc_norm,none",22.247,True
mistralai/Codestral-22B-v0.1,2024-09-28 10:49:57.471162081+00:00,2024,MMLU-Pro,31.55751329787234,"acc,none",22.247,True
mistralai/Mistral-7B-Instruct-v0.1,2024-06-17 08:53:57.121526480+00:00,2024,ARC-Challenge,51.877133105802045,"acc_norm,none",7.242,True
mistralai/Mistral-7B-Instruct-v0.1,2024-06-17 08:53:57.121526480+00:00,2024,MuSR,38.095238095238095,"acc_norm,none",7.242,True
mistralai/Mistral-7B-Instruct-v0.1,2024-06-17 08:53:57.121526480+00:00,2024,IFEval,39.92606284658041,"prompt_level_strict_acc,none",7.242,True
mistralai/Mistral-7B-Instruct-v0.1,2024-06-17 08:53:57.121526480+00:00,2024,MATH-Hard,1.5105740181268883,"exact_match,none",7.242,True
mistralai/Mistral-7B-Instruct-v0.1,2024-06-17 08:53:57.121526480+00:00,2024,GPQA,24.161073825503358,"acc_norm,none",7.242,True
mistralai/Mistral-7B-Instruct-v0.1,2024-06-17 08:53:57.121526480+00:00,2024,BBH,37.63235549383788,"acc_norm,none",7.242,True
mistralai/Mistral-7B-Instruct-v0.1,2024-06-17 08:53:57.121526480+00:00,2024,MMLU-Pro,23.8031914893617,"acc,none",7.242,True
mistralai/Mistral-7B-Instruct-v0.3,2024-06-17 14:16:46.786745310+00:00,2024,ARC-Challenge,64.93174061433447,"acc_norm,none",7.248,True
mistralai/Mistral-7B-Instruct-v0.3,2024-06-17 14:16:46.786745310+00:00,2024,MuSR,37.301587301587304,"acc_norm,none",7.248,True
mistralai/Mistral-7B-Instruct-v0.3,2024-06-17 14:16:46.786745310+00:00,2024,IFEval,49.35304990757856,"prompt_level_strict_acc,none",7.248,True
mistralai/Mistral-7B-Instruct-v0.3,2024-06-17 14:16:46.786745310+00:00,2024,MATH-Hard,3.1722054380664653,"exact_match,none",7.248,True
mistralai/Mistral-7B-Instruct-v0.3,2024-06-17 14:16:46.786745310+00:00,2024,GPQA,27.936241610738254,"acc_norm,none",7.248,True
mistralai/Mistral-7B-Instruct-v0.3,2024-06-17 14:16:46.786745310+00:00,2024,BBH,47.00572817219233,"acc_norm,none",7.248,True
mistralai/Mistral-7B-Instruct-v0.3,2024-06-17 14:16:46.786745310+00:00,2024,MMLU-Pro,30.751329787234045,"acc,none",7.248,True
mistralai/Mistral-7B-v0.3,2024-06-16 15:56:58.658895969+00:00,2024,BBH,45.113695538968926,"acc_norm,none",7.248,True
mistralai/Mistral-Large-Instruct-2411,2024-11-19 19:02:25.444558382+00:00,2024,MuSR,45.23809523809524,"acc_norm,none",122.61,True
mistralai/Mistral-Large-Instruct-2411,2024-11-19 19:02:25.444558382+00:00,2024,IFEval,80.96118299445472,"prompt_level_strict_acc,none",122.61,True
mistralai/Mistral-Large-Instruct-2411,2024-11-19 19:02:25.444558382+00:00,2024,MATH-Hard,1.1329305135951662,"exact_match,none",122.61,True
mistralai/Mistral-Large-Instruct-2411,2024-11-19 19:02:25.444558382+00:00,2024,GPQA,43.70805369127517,"acc_norm,none",122.61,True
mistralai/Mistral-Large-Instruct-2411,2024-11-19 19:02:25.444558382+00:00,2024,BBH,67.00225655268183,"acc_norm,none",122.61,True
mistralai/Mistral-Large-Instruct-2411,2024-11-19 19:02:25.444558382+00:00,2024,MMLU-Pro,55.618351063829785,"acc,none",122.61,True
mistralai/Mistral-Nemo-Instruct-2407,2024-07-19 10:52:33.970247746+00:00,2024,MuSR,39.021164021164026,"acc_norm,none",12.248,True
mistralai/Mistral-Nemo-Instruct-2407,2024-07-19 10:52:33.970247746+00:00,2024,IFEval,57.116451016635864,"prompt_level_strict_acc,none",12.248,True
mistralai/Mistral-Nemo-Instruct-2407,2024-07-19 10:52:33.970247746+00:00,2024,MATH-Hard,0.3021148036253776,"exact_match,none",12.248,True
mistralai/Mistral-Nemo-Instruct-2407,2024-07-19 10:52:33.970247746+00:00,2024,GPQA,31.543624161073826,"acc_norm,none",12.248,True
mistralai/Mistral-Nemo-Instruct-2407,2024-07-19 10:52:33.970247746+00:00,2024,BBH,48.758896024995664,"acc_norm,none",12.248,True
mistralai/Mistral-Nemo-Instruct-2407,2024-07-19 10:52:33.970247746+00:00,2024,MMLU-Pro,33.73503989361702,"acc,none",12.248,True
mistralai/Mistral-Small-Instruct-2409,2024-09-19 09:10:05.966276884+00:00,2024,MuSR,36.24338624338625,"acc_norm,none",22.05,True
mistralai/Mistral-Small-Instruct-2409,2024-09-19 09:10:05.966276884+00:00,2024,IFEval,62.292051756007396,"prompt_level_strict_acc,none",22.05,True
mistralai/Mistral-Small-Instruct-2409,2024-09-19 09:10:05.966276884+00:00,2024,MATH-Hard,14.350453172205437,"exact_match,none",22.05,True
mistralai/Mistral-Small-Instruct-2409,2024-09-19 09:10:05.966276884+00:00,2024,GPQA,32.38255033557047,"acc_norm,none",22.05,True
mistralai/Mistral-Small-Instruct-2409,2024-09-19 09:10:05.966276884+00:00,2024,BBH,51.570907828502,"acc_norm,none",22.05,True
mistralai/Mistral-Small-Instruct-2409,2024-09-19 09:10:05.966276884+00:00,2024,MMLU-Pro,39.602726063829785,"acc,none",22.05,True
mistralai/Mixtral-8x22B-Instruct-v0.1,2024-06-25 08:05:55.926755667+00:00,2024,ARC-Challenge,66.80887372013652,"acc_norm,none",140.621,True
mistralai/Mixtral-8x22B-Instruct-v0.1,2024-06-25 08:05:55.926755667+00:00,2024,MuSR,42.98941798941799,"acc_norm,none",140.621,True
mistralai/Mixtral-8x22B-Instruct-v0.1,2024-06-25 08:05:55.926755667+00:00,2024,IFEval,67.65249537892791,"prompt_level_strict_acc,none",140.621,True
mistralai/Mixtral-8x22B-Instruct-v0.1,2024-06-25 08:05:55.926755667+00:00,2024,MATH-Hard,18.731117824773413,"exact_match,none",140.621,True
mistralai/Mixtral-8x22B-Instruct-v0.1,2024-06-25 08:05:55.926755667+00:00,2024,GPQA,37.332214765100666,"acc_norm,none",140.621,True
mistralai/Mixtral-8x22B-Instruct-v0.1,2024-06-25 08:05:55.926755667+00:00,2024,BBH,61.10050338482902,"acc_norm,none",140.621,True
mistralai/Mixtral-8x22B-Instruct-v0.1,2024-06-25 08:05:55.926755667+00:00,2024,MMLU-Pro,44.830452127659576,"acc,none",140.621,True
mistralai/Mixtral-8x22B-v0.1,2024-06-23 12:20:42.726229191+00:00,2024,ARC-Challenge,69.02730375426621,"acc_norm,none",140.621,True
mistralai/Mixtral-8x22B-v0.1,2024-06-23 12:20:42.726229191+00:00,2024,MuSR,40.34391534391534,"acc_norm,none",140.621,True
mistralai/Mixtral-8x22B-v0.1,2024-06-23 12:20:42.726229191+00:00,2024,IFEval,19.038817005545287,"prompt_level_strict_acc,none",140.621,True
mistralai/Mixtral-8x22B-v0.1,2024-06-23 12:20:42.726229191+00:00,2024,MATH-Hard,16.842900302114806,"exact_match,none",140.621,True
